locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAFIFIBC_03074	CDS	696	tctD_3		COG0745	Transcriptional regulatory protein tctD
JAFIFIBC_03075	CDS	771				hypothetical protein
JAFIFIBC_03076	CDS	648				hypothetical protein
JAFIFIBC_03077	CDS	645				hypothetical protein
JAFIFIBC_03078	CDS	504				hypothetical protein
JAFIFIBC_03079	CDS	630				hypothetical protein
JAFIFIBC_03080	CDS	165				hypothetical protein
JAFIFIBC_03081	CDS	1602				hypothetical protein
JAFIFIBC_03082	CDS	2106	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JAFIFIBC_03083	CDS	1290				hypothetical protein
JAFIFIBC_03084	CDS	990	lsrB			Autoinducer 2-binding protein LsrB
JAFIFIBC_03085	CDS	1605	rbsA_4	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
JAFIFIBC_03086	CDS	624				hypothetical protein
JAFIFIBC_03087	CDS	498				hypothetical protein
JAFIFIBC_03088	CDS	357				hypothetical protein
JAFIFIBC_03089	CDS	567				hypothetical protein
JAFIFIBC_03090	CDS	582				hypothetical protein
JAFIFIBC_03091	CDS	1695		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
JAFIFIBC_03092	CDS	1377	sasA_19	2.7.-.-		Adaptive-response sensory-kinase SasA
JAFIFIBC_03093	CDS	192	cpxR		COG0745	Transcriptional regulatory protein CpxR
JAFIFIBC_03094	CDS	1047				hypothetical protein
JAFIFIBC_03095	misc_RNA	126				Glycine
JAFIFIBC_03096	misc_RNA	91				Glycine
JAFIFIBC_03097	CDS	258				hypothetical protein
JAFIFIBC_03098	CDS	1686				hypothetical protein
JAFIFIBC_03099	CDS	168				hypothetical protein
JAFIFIBC_03100	misc_RNA	97				Bacteria_small_SRP
JAFIFIBC_03101	CDS	1134	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
JAFIFIBC_03102	CDS	930				hypothetical protein
JAFIFIBC_03103	CDS	873				hypothetical protein
JAFIFIBC_03104	CDS	894				hypothetical protein
JAFIFIBC_03105	CDS	1920	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
JAFIFIBC_03106	CDS	528	infC		COG0290	Translation initiation factor IF-3
JAFIFIBC_03107	CDS	204	rpmI		COG0291	50S ribosomal protein L35
JAFIFIBC_03108	CDS	357	rplT		COG0292	50S ribosomal protein L20
JAFIFIBC_03109	CDS	1041	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JAFIFIBC_03110	CDS	972				hypothetical protein
JAFIFIBC_03111	CDS	1071				hypothetical protein
JAFIFIBC_03112	CDS	960				hypothetical protein
JAFIFIBC_03113	CDS	774	nanR_2			Transcriptional regulator NanR
JAFIFIBC_03114	CDS	366	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
JAFIFIBC_03115	CDS	1212				hypothetical protein
JAFIFIBC_03116	CDS	477	mshD_2	2.3.1.189		Mycothiol acetyltransferase
JAFIFIBC_03117	CDS	771				hypothetical protein
JAFIFIBC_03118	CDS	546				hypothetical protein
JAFIFIBC_03119	CDS	468	aphA	3.5.1.-	COG0123	Acetylpolyamine amidohydrolase 1
JAFIFIBC_03120	CDS	648	degU_4		COG2197	Transcriptional regulatory protein DegU
JAFIFIBC_03121	CDS	1245	ftsZ		COG0206	Cell division protein FtsZ
JAFIFIBC_03122	CDS	1233	ftsA_2		COG0849	Cell division protein FtsA
JAFIFIBC_03123	CDS	813	ftsQ			Cell division protein FtsQ
JAFIFIBC_03124	CDS	972	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
JAFIFIBC_03125	CDS	1410	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
JAFIFIBC_03126	CDS	453	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
JAFIFIBC_03127	CDS	627				hypothetical protein
JAFIFIBC_03128	CDS	3561				hypothetical protein
JAFIFIBC_03129	CDS	297				hypothetical protein
JAFIFIBC_03130	CDS	225				hypothetical protein
JAFIFIBC_03131	CDS	447				hypothetical protein
JAFIFIBC_03132	CDS	1407				hypothetical protein
JAFIFIBC_03133	CDS	390	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JAFIFIBC_03134	CDS	1296				hypothetical protein
JAFIFIBC_03135	CDS	1347	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
JAFIFIBC_03136	CDS	1011	wbgU_2	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
JAFIFIBC_03137	CDS	1278	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
JAFIFIBC_03138	CDS	993	murB_2	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
JAFIFIBC_03139	CDS	717				hypothetical protein
JAFIFIBC_03140	CDS	2862	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
JAFIFIBC_03141	CDS	90				hypothetical protein
JAFIFIBC_03142	CDS	1026				hypothetical protein
JAFIFIBC_03143	CDS	171				hypothetical protein
JAFIFIBC_03144	CDS	777				hypothetical protein
JAFIFIBC_03145	CDS	792				hypothetical protein
JAFIFIBC_03146	CDS	663	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
JAFIFIBC_03147	CDS	1803	fdhL_2	1.1.99.11		Fructose dehydrogenase large subunit
JAFIFIBC_03148	CDS	627				hypothetical protein
JAFIFIBC_03149	CDS	666				hypothetical protein
JAFIFIBC_03150	CDS	555	sttH	3.5.2.19		Streptothricin hydrolase
JAFIFIBC_03151	CDS	366				hypothetical protein
JAFIFIBC_03152	CDS	411				hypothetical protein
JAFIFIBC_03153	CDS	597				hypothetical protein
JAFIFIBC_03154	CDS	2358				hypothetical protein
JAFIFIBC_03155	CDS	1497	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
JAFIFIBC_03156	CDS	1197	metC_2	4.4.1.8	COG0626	Cystathionine beta-lyase MetC
JAFIFIBC_03157	CDS	504	cpnA_2	1.1.1.163		Cyclopentanol dehydrogenase
JAFIFIBC_03158	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
JAFIFIBC_03159	CDS	1008	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JAFIFIBC_03160	CDS	528	secB		COG1952	Protein-export protein SecB
JAFIFIBC_03161	CDS	261	grxC		COG0695	Glutaredoxin 3
JAFIFIBC_03162	CDS	429	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
JAFIFIBC_03163	CDS	747	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JAFIFIBC_03164	CDS	786				hypothetical protein
JAFIFIBC_03165	CDS	1317	pyrC'		COG0044	Dihydroorotase-like protein
JAFIFIBC_03166	CDS	963	pyrB	2.1.3.2		Aspartate carbamoyltransferase
JAFIFIBC_03167	CDS	333				hypothetical protein
JAFIFIBC_03168	CDS	324	fdxA		COG1146	Ferredoxin 1
JAFIFIBC_03169	CDS	2151	fcuA_2			Ferrichrome receptor FcuA
JAFIFIBC_03170	tRNA	76				tRNA-Asn(gtt)
JAFIFIBC_03171	tRNA	76				tRNA-Asn(gtt)
JAFIFIBC_03172	CDS	954				hypothetical protein
JAFIFIBC_03173	CDS	186				hypothetical protein
JAFIFIBC_03174	CDS	1716	ybaL		COG1226	Putative cation/proton antiporter YbaL
JAFIFIBC_03175	CDS	231				hypothetical protein
JAFIFIBC_03176	CDS	897	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
JAFIFIBC_03177	CDS	246				hypothetical protein
JAFIFIBC_03178	CDS	627	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
JAFIFIBC_03179	CDS	120				hypothetical protein
JAFIFIBC_03180	CDS	1623	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
JAFIFIBC_03181	CDS	1185				hypothetical protein
JAFIFIBC_03182	CDS	822				hypothetical protein
JAFIFIBC_03183	CDS	2238	icd_2	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
JAFIFIBC_03184	CDS	1914	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JAFIFIBC_03185	CDS	300				hypothetical protein
JAFIFIBC_03186	CDS	714				hypothetical protein
JAFIFIBC_03187	CDS	756	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
JAFIFIBC_03188	CDS	1383	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
JAFIFIBC_03189	CDS	597				hypothetical protein
JAFIFIBC_03190	CDS	396				hypothetical protein
JAFIFIBC_03191	CDS	399				hypothetical protein
JAFIFIBC_03192	CDS	810	glpG	3.4.21.105		Rhomboid protease GlpG
JAFIFIBC_03193	CDS	567				hypothetical protein
JAFIFIBC_03194	CDS	498				hypothetical protein
JAFIFIBC_03195	CDS	222				hypothetical protein
JAFIFIBC_03196	CDS	2079	pat_2	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
JAFIFIBC_03197	CDS	945				hypothetical protein
JAFIFIBC_03198	CDS	1491	puuC_1	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
JAFIFIBC_03199	CDS	1164	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
JAFIFIBC_03200	CDS	297	etfA_2		COG2025	Electron transfer flavoprotein subunit alpha
JAFIFIBC_03201	CDS	1593	phoD	3.1.3.1	COG3540	Alkaline phosphatase D
JAFIFIBC_03202	CDS	1551	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
JAFIFIBC_03203	CDS	1707	hutU	4.2.1.49	COG2987	Urocanate hydratase
JAFIFIBC_03204	CDS	720	yvoA_3		COG2188	HTH-type transcriptional repressor YvoA
JAFIFIBC_03205	CDS	651	ves			Protein Ves
JAFIFIBC_03206	CDS	228				hypothetical protein
JAFIFIBC_03207	CDS	600				hypothetical protein
JAFIFIBC_03208	CDS	1095				hypothetical protein
JAFIFIBC_03209	CDS	1317				hypothetical protein
JAFIFIBC_03210	CDS	1170	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
JAFIFIBC_03211	CDS	594				hypothetical protein
JAFIFIBC_03212	CDS	1131				hypothetical protein
JAFIFIBC_03213	CDS	1170				hypothetical protein
JAFIFIBC_03214	CDS	1218				hypothetical protein
JAFIFIBC_03215	CDS	2034	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
JAFIFIBC_03216	CDS	855				hypothetical protein
JAFIFIBC_03217	CDS	651				Cytochrome c4
JAFIFIBC_03218	CDS	885				hypothetical protein
JAFIFIBC_03219	CDS	429				hypothetical protein
JAFIFIBC_03220	CDS	771				hypothetical protein
JAFIFIBC_03221	CDS	1554				hypothetical protein
JAFIFIBC_03222	CDS	432				hypothetical protein
JAFIFIBC_03223	CDS	267				hypothetical protein
JAFIFIBC_03224	CDS	1932	rcsC_16	2.7.13.3		Sensor histidine kinase RcsC
JAFIFIBC_03225	CDS	342				hypothetical protein
JAFIFIBC_03226	CDS	1110	xylB	1.1.1.90		Aryl-alcohol dehydrogenase
JAFIFIBC_03227	CDS	576	ycaC_2	4.-.-.-	COG1335	putative hydrolase YcaC
JAFIFIBC_03228	CDS	894	yhaJ_4			HTH-type transcriptional regulator YhaJ
JAFIFIBC_03229	CDS	783	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JAFIFIBC_03230	CDS	327				hypothetical protein
JAFIFIBC_03231	CDS	327	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
JAFIFIBC_03232	tRNA	77				tRNA-Arg(acg)
JAFIFIBC_03233	CDS	108				hypothetical protein
JAFIFIBC_03234	CDS	1482	hlyD_2			Hemolysin secretion protein D, chromosomal
JAFIFIBC_03235	CDS	2229	ltxB	3.6.3.43	COG2274	Leukotoxin export ATP-binding protein LtxB
JAFIFIBC_03236	CDS	912				hypothetical protein
JAFIFIBC_03237	CDS	381				hypothetical protein
JAFIFIBC_03238	CDS	573	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
JAFIFIBC_03239	CDS	471				hypothetical protein
JAFIFIBC_03240	CDS	435				hypothetical protein
JAFIFIBC_03241	CDS	669	lepB_1	3.4.21.89	COG0681	Signal peptidase I
JAFIFIBC_03242	CDS	495				hypothetical protein
JAFIFIBC_03243	CDS	597				hypothetical protein
JAFIFIBC_03244	CDS	204				hypothetical protein
JAFIFIBC_03245	CDS	216				putative protein
JAFIFIBC_03246	CDS	1866	btuD_7	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
JAFIFIBC_03247	CDS	1680	oppA		COG4166	Periplasmic oligopeptide-binding protein
JAFIFIBC_03248	CDS	1023				hypothetical protein
JAFIFIBC_03249	CDS	972	dppB_1		COG0601	Dipeptide transport system permease protein DppB
JAFIFIBC_03250	CDS	684				hypothetical protein
JAFIFIBC_03251	CDS	918	dppC		COG1173	Dipeptide transport system permease protein DppC
JAFIFIBC_03252	CDS	1011	dppB_2		COG0601	Dipeptide transport system permease protein DppB
JAFIFIBC_03253	CDS	1149	braC_5		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
JAFIFIBC_03254	CDS	1602	dppA		COG0747	Periplasmic dipeptide transport protein
JAFIFIBC_03255	CDS	615				hypothetical protein
JAFIFIBC_03256	CDS	186				hypothetical protein
JAFIFIBC_03257	CDS	186				hypothetical protein
JAFIFIBC_03258	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
JAFIFIBC_03259	CDS	1572				hypothetical protein
JAFIFIBC_03260	CDS	906	gltI_4		COG0834	Glutamate/aspartate import solute-binding protein
JAFIFIBC_03261	CDS	1782				hypothetical protein
JAFIFIBC_03262	CDS	960	dppB_3		COG0601	Dipeptide transport system permease protein DppB
JAFIFIBC_03263	CDS	486			COG2200	putative signaling protein
JAFIFIBC_03264	CDS	2328	hcf136_2			Ycf48-like protein
JAFIFIBC_03265	CDS	432				hypothetical protein
JAFIFIBC_03266	CDS	2238	copA_1	3.6.3.54	COG2217	Copper-exporting P-type ATPase
JAFIFIBC_03267	CDS	393	blaI_2		COG3682	Transcriptional regulator BlaI
JAFIFIBC_03268	CDS	894				hypothetical protein
JAFIFIBC_03269	CDS	765				hypothetical protein
JAFIFIBC_03270	CDS	273				hypothetical protein
JAFIFIBC_03271	CDS	774	fliP_1		COG1338	Flagellar biosynthetic protein FliP
JAFIFIBC_03272	CDS	360				hypothetical protein
JAFIFIBC_03273	CDS	444	fliN		COG1886	Flagellar motor switch protein FliN
JAFIFIBC_03274	CDS	1005	fliM		COG1868	Flagellar motor switch protein FliM
JAFIFIBC_03275	CDS	630				hypothetical protein
JAFIFIBC_03276	CDS	405				hypothetical protein
JAFIFIBC_03277	CDS	1299				hypothetical protein
JAFIFIBC_03278	CDS	2808	metH_1	2.1.1.13	COG0646	Methionine synthase
JAFIFIBC_03279	CDS	1017				hypothetical protein
JAFIFIBC_03280	CDS	603				hypothetical protein
JAFIFIBC_03281	CDS	984	hslO		COG1281	33 kDa chaperonin
JAFIFIBC_03282	CDS	780				hypothetical protein
JAFIFIBC_03283	CDS	783				hypothetical protein
JAFIFIBC_03284	CDS	870	glnH		COG0834	Glutamine-binding periplasmic protein
JAFIFIBC_03285	CDS	753	artQ		COG0765	Arginine transport system permease protein ArtQ
JAFIFIBC_03286	CDS	597				hypothetical protein
JAFIFIBC_03287	CDS	990				Outer membrane porin protein 32
JAFIFIBC_03288	CDS	1110				hypothetical protein
JAFIFIBC_03289	CDS	279				hypothetical protein
JAFIFIBC_03290	CDS	495				hypothetical protein
JAFIFIBC_03291	CDS	519				hypothetical protein
JAFIFIBC_03292	CDS	633	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
JAFIFIBC_03293	CDS	822	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JAFIFIBC_03294	CDS	1032	yegS	2.7.1.-		lipid kinase YegS
JAFIFIBC_03295	CDS	387				putative protein.1
JAFIFIBC_03296	CDS	408				hypothetical protein
JAFIFIBC_03297	CDS	1011	iolG	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
JAFIFIBC_03298	CDS	783				hypothetical protein
JAFIFIBC_03299	CDS	939				hypothetical protein
JAFIFIBC_03300	CDS	1125	rbsC_5		COG1172	Ribose import permease protein RbsC
JAFIFIBC_03301	CDS	789	frcA_2	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
JAFIFIBC_03302	CDS	1035	rbsR_1		COG1609	Ribose operon repressor
JAFIFIBC_03303	CDS	429				hypothetical protein
JAFIFIBC_03304	CDS	1203				hypothetical protein
JAFIFIBC_03305	CDS	501				hypothetical protein
JAFIFIBC_03306	CDS	1998				hypothetical protein
JAFIFIBC_03307	CDS	114				hypothetical protein
JAFIFIBC_03308	CDS	231				hypothetical protein
JAFIFIBC_03309	CDS	168				hypothetical protein
JAFIFIBC_03310	CDS	339				hypothetical protein
JAFIFIBC_03311	CDS	657				hypothetical protein
JAFIFIBC_03312	CDS	720				hypothetical protein
JAFIFIBC_03313	CDS	945				hypothetical protein
JAFIFIBC_03314	CDS	480				hypothetical protein
JAFIFIBC_03315	CDS	1359	egtB	1.14.99.50	COG1262	Hercynine oxygenase
JAFIFIBC_03316	CDS	1005	egtD	2.1.1.44		Histidine N-alpha-methyltransferase
JAFIFIBC_03317	CDS	177				hypothetical protein
JAFIFIBC_03318	CDS	285				hypothetical protein
JAFIFIBC_03319	CDS	633				hypothetical protein
JAFIFIBC_03320	CDS	441				hypothetical protein
JAFIFIBC_03321	CDS	1056	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
JAFIFIBC_03322	CDS	192				hypothetical protein
JAFIFIBC_03323	CDS	765	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
JAFIFIBC_03324	CDS	654	adk	2.7.4.3		Adenylate kinase
JAFIFIBC_03325	CDS	762		1.-.-.-		putative oxidoreductase
JAFIFIBC_03326	CDS	1155	malK	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
JAFIFIBC_03327	CDS	1800				hypothetical protein
JAFIFIBC_03328	CDS	240				hypothetical protein
JAFIFIBC_03329	CDS	960				hypothetical protein
JAFIFIBC_03330	CDS	252				hypothetical protein
JAFIFIBC_03331	CDS	789	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JAFIFIBC_03332	CDS	423				hypothetical protein
JAFIFIBC_03333	CDS	627	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
JAFIFIBC_03334	CDS	2004	cyoB	1.10.3.10	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
JAFIFIBC_03335	CDS	966	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
JAFIFIBC_03336	CDS	1281	yhjE_1			Inner membrane metabolite transport protein YhjE
JAFIFIBC_03337	CDS	1164	nadB	1.4.3.16	COG0029	L-aspartate oxidase
JAFIFIBC_03338	CDS	285				hypothetical protein
JAFIFIBC_03339	CDS	603	nsaD_1	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
JAFIFIBC_03340	CDS	783				hypothetical protein
JAFIFIBC_03341	CDS	348				hypothetical protein
JAFIFIBC_03342	CDS	876	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
JAFIFIBC_03343	CDS	1113	nadA	2.5.1.72	COG0379	Quinolinate synthase A
JAFIFIBC_03344	CDS	720	nimR_2			HTH-type transcriptional regulator NimR
JAFIFIBC_03345	CDS	1770	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
JAFIFIBC_03346	CDS	927				hypothetical protein
JAFIFIBC_03347	CDS	561				hypothetical protein
JAFIFIBC_03348	CDS	978				hypothetical protein
JAFIFIBC_03349	CDS	447				hypothetical protein
JAFIFIBC_03350	CDS	999	ghrB_2	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
JAFIFIBC_03351	CDS	1704	apxIB_3		COG2274	Toxin RTX-I translocation ATP-binding protein
JAFIFIBC_03352	CDS	273				hypothetical protein
JAFIFIBC_03353	CDS	1962	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
JAFIFIBC_03354	CDS	663	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
JAFIFIBC_03355	CDS	792	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
JAFIFIBC_03356	CDS	432				hypothetical protein
JAFIFIBC_03357	CDS	150				hypothetical protein
JAFIFIBC_03358	CDS	1440	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
JAFIFIBC_03359	CDS	621				hypothetical protein
JAFIFIBC_03360	CDS	195				hypothetical protein
JAFIFIBC_03361	CDS	939	ccoP			Cbb3-type cytochrome c oxidase subunit CcoP
JAFIFIBC_03362	CDS	1476				hypothetical protein
JAFIFIBC_03363	CDS	234				hypothetical protein
JAFIFIBC_03364	CDS	321				hypothetical protein
JAFIFIBC_03365	CDS	741	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
JAFIFIBC_03366	CDS	471				hypothetical protein
JAFIFIBC_03367	CDS	651	betI			HTH-type transcriptional regulator BetI
JAFIFIBC_03368	CDS	804	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JAFIFIBC_03369	CDS	1134				hypothetical protein
JAFIFIBC_03370	CDS	1548	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JAFIFIBC_03371	CDS	1185	fadA_3	2.3.1.16		3-ketoacyl-CoA thiolase
JAFIFIBC_03372	CDS	423				hypothetical protein
JAFIFIBC_03373	CDS	987				hypothetical protein
JAFIFIBC_03374	CDS	1335	gudD	4.2.1.40	COG4948	Glucarate dehydratase
JAFIFIBC_03375	CDS	477				hypothetical protein
JAFIFIBC_03376	CDS	912		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
JAFIFIBC_03377	CDS	690				hypothetical protein
JAFIFIBC_03378	CDS	537				hypothetical protein
JAFIFIBC_03379	CDS	1317	ywiE	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
JAFIFIBC_03380	CDS	435				hypothetical protein
JAFIFIBC_03381	CDS	492				hypothetical protein
JAFIFIBC_03382	CDS	420				hypothetical protein
JAFIFIBC_03383	CDS	486				hypothetical protein
JAFIFIBC_03384	CDS	597				hypothetical protein
JAFIFIBC_03385	CDS	315	osmY		COG2823	Osmotically-inducible protein Y
JAFIFIBC_03386	CDS	705				hypothetical protein
JAFIFIBC_03387	CDS	750	yvoA_4		COG2188	HTH-type transcriptional repressor YvoA
JAFIFIBC_03388	CDS	2679				hypothetical protein
JAFIFIBC_03389	CDS	1029				hypothetical protein
JAFIFIBC_03390	CDS	678				hypothetical protein
JAFIFIBC_03391	CDS	432				hypothetical protein
JAFIFIBC_03392	CDS	342	mprB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase MprB
JAFIFIBC_03393	CDS	1731				hypothetical protein
JAFIFIBC_03394	CDS	1353				hypothetical protein
JAFIFIBC_03395	CDS	303				hypothetical protein
JAFIFIBC_03396	CDS	996				Zinc-type alcohol dehydrogenase-like protein
JAFIFIBC_03397	CDS	813	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JAFIFIBC_03398	CDS	183				hypothetical protein
JAFIFIBC_03399	CDS	2091	flhA_2		COG1298	Flagellar biosynthesis protein FlhA
JAFIFIBC_03400	CDS	1017				hypothetical protein
JAFIFIBC_03401	CDS	720				hypothetical protein
JAFIFIBC_03402	CDS	612				hypothetical protein
JAFIFIBC_03403	CDS	297				hypothetical protein
JAFIFIBC_03404	CDS	228				hypothetical protein
JAFIFIBC_03405	CDS	561				hypothetical protein
JAFIFIBC_03406	CDS	462		3.6.1.25	COG2954	Inorganic triphosphatase
JAFIFIBC_03407	CDS	474				hypothetical protein
JAFIFIBC_03408	CDS	2046	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JAFIFIBC_03409	CDS	252				hypothetical protein
JAFIFIBC_03410	CDS	207				hypothetical protein
JAFIFIBC_03411	CDS	870	scpA_2			Segregation and condensation protein A
JAFIFIBC_03412	CDS	399				hypothetical protein
JAFIFIBC_03413	CDS	1140				hypothetical protein
JAFIFIBC_03414	CDS	402				hypothetical protein
JAFIFIBC_03415	CDS	588	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
JAFIFIBC_03416	CDS	1575	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
JAFIFIBC_03417	CDS	123				hypothetical protein
JAFIFIBC_03418	CDS	969				hypothetical protein
JAFIFIBC_03419	CDS	1095				hypothetical protein
JAFIFIBC_03420	CDS	600				hypothetical protein
JAFIFIBC_03421	CDS	705				hypothetical protein
JAFIFIBC_03422	CDS	618				hypothetical protein
JAFIFIBC_03423	CDS	1440				hypothetical protein
JAFIFIBC_03424	CDS	564				hypothetical protein
JAFIFIBC_03425	tRNA	76				tRNA-Arg(ccg)
JAFIFIBC_03426	CDS	144				hypothetical protein
JAFIFIBC_03427	CDS	657				hypothetical protein
JAFIFIBC_03428	CDS	1659	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
JAFIFIBC_03429	CDS	1287				hypothetical protein
JAFIFIBC_03430	CDS	1215	xylH_3		COG4214	Xylose transport system permease protein XylH
JAFIFIBC_03431	CDS	1533	xylG	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
JAFIFIBC_03432	CDS	1074	chvE_1		COG4213	Multiple sugar-binding periplasmic receptor ChvE
JAFIFIBC_03433	CDS	978	ytfQ			ABC transporter periplasmic-binding protein YtfQ
JAFIFIBC_03434	CDS	573	betB_2	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
JAFIFIBC_03435	CDS	753	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JAFIFIBC_03436	CDS	450	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
JAFIFIBC_03437	CDS	519	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
JAFIFIBC_03438	CDS	1176	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
JAFIFIBC_03439	CDS	717				hypothetical protein
JAFIFIBC_03440	CDS	1179			COG3317	putative protein
JAFIFIBC_03441	CDS	882	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JAFIFIBC_03442	CDS	396				hypothetical protein
JAFIFIBC_03443	CDS	1218	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JAFIFIBC_03444	CDS	1083				hypothetical protein
JAFIFIBC_03445	CDS	708				hypothetical protein
JAFIFIBC_03446	CDS	765	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
JAFIFIBC_03447	CDS	732	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JAFIFIBC_03448	CDS	780	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
JAFIFIBC_03449	CDS	279				hypothetical protein
JAFIFIBC_03450	CDS	513				hypothetical protein
