locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMKCLNIH_02896	CDS	1341	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
EMKCLNIH_02897	CDS	927	glsA	3.5.1.2	COG2066	Thermolabile glutaminase
EMKCLNIH_02898	CDS	930	gltI_3		COG0834	Glutamate/aspartate import solute-binding protein
EMKCLNIH_02899	CDS	1599				hypothetical protein
EMKCLNIH_02900	CDS	525				hypothetical protein
EMKCLNIH_02901	CDS	765				hypothetical protein
EMKCLNIH_02902	CDS	2046				hypothetical protein
EMKCLNIH_02903	CDS	804				hypothetical protein
EMKCLNIH_02904	CDS	1965				hypothetical protein
EMKCLNIH_02905	CDS	1152				hypothetical protein
EMKCLNIH_02906	CDS	789	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
EMKCLNIH_02907	CDS	933	lptD		COG1452	LPS-assembly protein LptD
EMKCLNIH_02908	CDS	1347	surA	5.2.1.8	COG0760	Chaperone SurA
EMKCLNIH_02909	CDS	765	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
EMKCLNIH_02910	CDS	171				hypothetical protein
EMKCLNIH_02911	CDS	396				hypothetical protein
EMKCLNIH_02912	CDS	444				hypothetical protein
EMKCLNIH_02913	CDS	2295	maeB_2	1.1.1.40	COG0280	NADP-dependent malic enzyme
EMKCLNIH_02914	CDS	459				hypothetical protein
EMKCLNIH_02915	CDS	321				hypothetical protein
EMKCLNIH_02916	CDS	753				hypothetical protein
EMKCLNIH_02917	CDS	798				hypothetical protein
EMKCLNIH_02918	CDS	252				hypothetical protein
EMKCLNIH_02919	CDS	1098				Bifunctional NMN adenylyltransferase/Nudix hydrolase
EMKCLNIH_02920	CDS	1704	nadE_1	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
EMKCLNIH_02921	CDS	1203	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase 2
EMKCLNIH_02922	CDS	567				hypothetical protein
EMKCLNIH_02923	CDS	891				hypothetical protein
EMKCLNIH_02924	CDS	1095	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
EMKCLNIH_02925	CDS	495	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
EMKCLNIH_02926	CDS	1494	rcsC_14	2.7.13.3		Sensor histidine kinase RcsC
EMKCLNIH_02927	CDS	735	ompR_3			Transcriptional regulatory protein OmpR
EMKCLNIH_02928	CDS	744				hypothetical protein
EMKCLNIH_02929	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
EMKCLNIH_02930	CDS	879		3.1.1.10		Tropinesterase
EMKCLNIH_02931	tRNA	91				tRNA-Arg(cct)
EMKCLNIH_02932	CDS	300				hypothetical protein
EMKCLNIH_02933	CDS	231				hypothetical protein
EMKCLNIH_02934	CDS	4389				hypothetical protein
EMKCLNIH_02935	CDS	810	frcA_1	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
EMKCLNIH_02936	CDS	1245	xylH_2		COG4214	Xylose transport system permease protein XylH
EMKCLNIH_02937	CDS	1044	xylF		COG4213	D-xylose-binding periplasmic protein
EMKCLNIH_02938	CDS	363				hypothetical protein
EMKCLNIH_02939	CDS	1407				hypothetical protein
EMKCLNIH_02940	CDS	1536				hypothetical protein
EMKCLNIH_02941	CDS	429				hypothetical protein
EMKCLNIH_02942	CDS	228				hypothetical protein
EMKCLNIH_02943	CDS	1218				hypothetical protein
EMKCLNIH_02944	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
EMKCLNIH_02945	CDS	828	rsfS			Ribosomal silencing factor RsfS
EMKCLNIH_02946	CDS	618	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
EMKCLNIH_02947	CDS	924	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
EMKCLNIH_02948	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
EMKCLNIH_02949	CDS	726			COG0217	putative transcriptional regulatory protein
EMKCLNIH_02950	CDS	720				hypothetical protein
EMKCLNIH_02951	CDS	471	csy2			CRISPR-associated protein Csy2
EMKCLNIH_02952	CDS	1041	csy3			CRISPR-associated protein Csy3
EMKCLNIH_02953	CDS	564	cas6f	3.1.-.-		CRISPR-associated endonuclease Cas6f/Csy4
	repeat_region	4356				
EMKCLNIH_02954	CDS	564	ogt_1	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
EMKCLNIH_02955	CDS	360				hypothetical protein
EMKCLNIH_02956	CDS	258				hypothetical protein
EMKCLNIH_02957	CDS	1410	atoC_1		COG2204	Regulatory protein AtoC
EMKCLNIH_02958	CDS	1368	sasA_16	2.7.-.-		Adaptive-response sensory-kinase SasA
EMKCLNIH_02959	CDS	966				hypothetical protein
EMKCLNIH_02960	CDS	705	czcR			Transcriptional activator protein CzcR
EMKCLNIH_02961	CDS	1368	cusS	2.7.13.3	COG0642	Sensor kinase CusS
EMKCLNIH_02962	CDS	339				hypothetical protein
EMKCLNIH_02963	CDS	495				hypothetical protein
EMKCLNIH_02964	CDS	732				hypothetical protein
EMKCLNIH_02965	CDS	366				hypothetical protein
EMKCLNIH_02966	CDS	1317				hypothetical protein
EMKCLNIH_02967	CDS	447				hypothetical protein
EMKCLNIH_02968	CDS	492				hypothetical protein
EMKCLNIH_02969	CDS	522				hypothetical protein
EMKCLNIH_02970	CDS	432				hypothetical protein
EMKCLNIH_02971	CDS	1761				hypothetical protein
EMKCLNIH_02972	CDS	2808				hypothetical protein
EMKCLNIH_02973	CDS	750	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
EMKCLNIH_02974	CDS	897	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
EMKCLNIH_02975	CDS	1101	flhA_1	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
EMKCLNIH_02976	CDS	1104	yhcG_3	3.1.-.-	COG4804	Putative nuclease YhcG
EMKCLNIH_02977	CDS	708				hypothetical protein
EMKCLNIH_02978	tRNA	77				tRNA-Arg(acg)
EMKCLNIH_02979	CDS	612				hypothetical protein
EMKCLNIH_02980	CDS	453				hypothetical protein
EMKCLNIH_02981	CDS	984				hypothetical protein
EMKCLNIH_02982	CDS	1209				hypothetical protein
EMKCLNIH_02983	CDS	1917				hypothetical protein
EMKCLNIH_02984	CDS	2505	sasA_17	2.7.-.-		Adaptive-response sensory-kinase SasA
EMKCLNIH_02985	CDS	741				hypothetical protein
EMKCLNIH_02986	CDS	630				hypothetical protein
EMKCLNIH_02987	CDS	3927				hypothetical protein
EMKCLNIH_02988	CDS	780	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
EMKCLNIH_02989	CDS	1197				hypothetical protein
EMKCLNIH_02990	CDS	936				hypothetical protein
EMKCLNIH_02991	CDS	1278	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
EMKCLNIH_02992	CDS	873	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
EMKCLNIH_02993	CDS	822	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
EMKCLNIH_02994	CDS	1206	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
EMKCLNIH_02995	CDS	639	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
EMKCLNIH_02996	CDS	888	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
EMKCLNIH_02997	CDS	1290				hypothetical protein
EMKCLNIH_02998	CDS	1386	ccsA			Cytochrome c biogenesis protein CcsA
EMKCLNIH_02999	CDS	2163	ccs1			Cytochrome c biogenesis protein Ccs1
EMKCLNIH_03000	CDS	633				hypothetical protein
EMKCLNIH_03001	CDS	774	engB			GTP-binding protein EngB
EMKCLNIH_03002	CDS	2061				hypothetical protein
EMKCLNIH_03003	CDS	921				hypothetical protein
EMKCLNIH_03004	CDS	2166	sasA_18	2.7.-.-		Adaptive-response sensory-kinase SasA
EMKCLNIH_03005	CDS	1404	rssB_1			Regulator of RpoS
EMKCLNIH_03006	CDS	642	upp_2	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
EMKCLNIH_03007	CDS	1023	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
EMKCLNIH_03008	CDS	528				hypothetical protein
EMKCLNIH_03009	CDS	1038	cbl			HTH-type transcriptional regulator cbl
EMKCLNIH_03010	CDS	1023	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
EMKCLNIH_03011	CDS	939	cysW		COG4208	Sulfate transport system permease protein CysW
EMKCLNIH_03012	CDS	885	cysT		COG0555	Sulfate transport system permease protein CysT
EMKCLNIH_03013	CDS	1017	sbp		COG1613	Sulfate-binding protein
EMKCLNIH_03014	CDS	219	mopII			Molybdenum-pterin-binding protein 2
EMKCLNIH_03015	CDS	288				hypothetical protein
EMKCLNIH_03016	CDS	540	cheB_2	3.1.1.61	COG2201	Chemotaxis response regulator protein-glutamate methylesterase
EMKCLNIH_03017	CDS	1236				hypothetical protein
EMKCLNIH_03018	CDS	1317				hypothetical protein
EMKCLNIH_03019	CDS	633	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
EMKCLNIH_03020	CDS	741	rph	2.7.7.56	COG0689	Ribonuclease PH
EMKCLNIH_03021	CDS	912				hypothetical protein
EMKCLNIH_03022	CDS	969	prkC	2.7.11.1		Serine/threonine-protein kinase PrkC
EMKCLNIH_03023	CDS	3249	mdtC_2			Multidrug resistance protein MdtC
EMKCLNIH_03024	CDS	2331				hypothetical protein
EMKCLNIH_03025	CDS	1248	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
EMKCLNIH_03026	CDS	174				hypothetical protein
EMKCLNIH_03027	CDS	426				hypothetical protein
EMKCLNIH_03028	CDS	300				hypothetical protein
EMKCLNIH_03029	CDS	402	mqsA		COG1396	Antitoxin MqsA
EMKCLNIH_03030	CDS	270				hypothetical protein
EMKCLNIH_03031	CDS	165				hypothetical protein
EMKCLNIH_03032	CDS	891	linB	3.8.1.5		Haloalkane dehalogenase
EMKCLNIH_03033	CDS	441				hypothetical protein
EMKCLNIH_03034	CDS	417				hypothetical protein
EMKCLNIH_03035	CDS	1920				hypothetical protein
EMKCLNIH_03036	CDS	1674				hypothetical protein
EMKCLNIH_03037	CDS	888		2.5.1.10		Farnesyl diphosphate synthase
EMKCLNIH_03038	CDS	240	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
EMKCLNIH_03039	CDS	1122	yeaW	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
EMKCLNIH_03040	CDS	258				hypothetical protein
EMKCLNIH_03041	CDS	858				hypothetical protein
EMKCLNIH_03042	CDS	807				hypothetical protein
EMKCLNIH_03043	CDS	207				hypothetical protein
EMKCLNIH_03044	CDS	216				hypothetical protein
EMKCLNIH_03045	CDS	708				hypothetical protein
EMKCLNIH_03046	CDS	1386				hypothetical protein
EMKCLNIH_03047	CDS	738	phaB	1.1.1.36		Acetoacetyl-CoA reductase
EMKCLNIH_03048	CDS	1182	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
EMKCLNIH_03049	CDS	1728	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
EMKCLNIH_03050	CDS	300				hypothetical protein
EMKCLNIH_03051	CDS	246				hypothetical protein
EMKCLNIH_03052	CDS	1272				hypothetical protein
EMKCLNIH_03053	CDS	966	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
EMKCLNIH_03054	CDS	711	paiB		COG2808	Protease synthase and sporulation protein PAI 2
EMKCLNIH_03055	CDS	627	eda		COG0800	KHG/KDPG aldolase
EMKCLNIH_03056	CDS	1830	edd	4.2.1.12		Phosphogluconate dehydratase
EMKCLNIH_03057	CDS	618				hypothetical protein
EMKCLNIH_03058	CDS	636	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
EMKCLNIH_03059	CDS	2013				hypothetical protein
EMKCLNIH_03060	CDS	234	yciH		COG0023	putative protein YciH
EMKCLNIH_03061	CDS	921				hypothetical protein
EMKCLNIH_03062	CDS	1440	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
EMKCLNIH_03063	CDS	417	atpC_2			ATP synthase epsilon chain
EMKCLNIH_03064	CDS	327				hypothetical protein
EMKCLNIH_03065	CDS	336				hypothetical protein
EMKCLNIH_03066	CDS	669	atpB_2		COG0356	ATP synthase subunit a
EMKCLNIH_03067	CDS	282	atpE			ATP synthase subunit c, sodium ion specific
EMKCLNIH_03068	CDS	171	gcvT	2.1.2.10		Aminomethyltransferase
EMKCLNIH_03069	CDS	375	gcvH		COG0509	Glycine cleavage system H protein
EMKCLNIH_03070	CDS	2898	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
EMKCLNIH_03071	CDS	1392	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
EMKCLNIH_03072	CDS	231				hypothetical protein
EMKCLNIH_03073	CDS	861				hypothetical protein
EMKCLNIH_03074	CDS	696	tctD_3		COG0745	Transcriptional regulatory protein tctD
EMKCLNIH_03075	CDS	771				hypothetical protein
EMKCLNIH_03076	CDS	648				hypothetical protein
EMKCLNIH_03077	CDS	645				hypothetical protein
EMKCLNIH_03078	CDS	504				hypothetical protein
EMKCLNIH_03079	CDS	630				hypothetical protein
EMKCLNIH_03080	CDS	165				hypothetical protein
EMKCLNIH_03081	CDS	1602				hypothetical protein
EMKCLNIH_03082	CDS	2106	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
EMKCLNIH_03083	CDS	1290				hypothetical protein
EMKCLNIH_03084	CDS	990	lsrB			Autoinducer 2-binding protein LsrB
EMKCLNIH_03085	CDS	1605	rbsA_4	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
EMKCLNIH_03086	CDS	624				hypothetical protein
EMKCLNIH_03087	CDS	498				hypothetical protein
EMKCLNIH_03088	CDS	357				hypothetical protein
EMKCLNIH_03089	CDS	567				hypothetical protein
EMKCLNIH_03090	CDS	582				hypothetical protein
EMKCLNIH_03091	CDS	1695		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
EMKCLNIH_03092	CDS	1377	sasA_19	2.7.-.-		Adaptive-response sensory-kinase SasA
EMKCLNIH_03093	CDS	192	cpxR		COG0745	Transcriptional regulatory protein CpxR
EMKCLNIH_03094	CDS	1047				hypothetical protein
EMKCLNIH_03095	misc_RNA	126				Glycine
EMKCLNIH_03096	misc_RNA	91				Glycine
EMKCLNIH_03097	CDS	258				hypothetical protein
EMKCLNIH_03098	CDS	1686				hypothetical protein
EMKCLNIH_03099	CDS	168				hypothetical protein
EMKCLNIH_03100	misc_RNA	97				Bacteria_small_SRP
EMKCLNIH_03101	CDS	1134	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
EMKCLNIH_03102	CDS	930				hypothetical protein
EMKCLNIH_03103	CDS	873				hypothetical protein
EMKCLNIH_03104	CDS	894				hypothetical protein
EMKCLNIH_03105	CDS	1920	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
EMKCLNIH_03106	CDS	528	infC		COG0290	Translation initiation factor IF-3
EMKCLNIH_03107	CDS	204	rpmI		COG0291	50S ribosomal protein L35
EMKCLNIH_03108	CDS	357	rplT		COG0292	50S ribosomal protein L20
EMKCLNIH_03109	CDS	1041	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
EMKCLNIH_03110	CDS	972				hypothetical protein
EMKCLNIH_03111	CDS	1071				hypothetical protein
EMKCLNIH_03112	CDS	960				hypothetical protein
EMKCLNIH_03113	CDS	774	nanR_2			Transcriptional regulator NanR
EMKCLNIH_03114	CDS	366	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
EMKCLNIH_03115	CDS	1212				hypothetical protein
EMKCLNIH_03116	CDS	477	mshD_2	2.3.1.189		Mycothiol acetyltransferase
EMKCLNIH_03117	CDS	771				hypothetical protein
EMKCLNIH_03118	CDS	546				hypothetical protein
EMKCLNIH_03119	CDS	468	aphA	3.5.1.-	COG0123	Acetylpolyamine amidohydrolase 1
EMKCLNIH_03120	CDS	648	degU_4		COG2197	Transcriptional regulatory protein DegU
EMKCLNIH_03121	CDS	1245	ftsZ		COG0206	Cell division protein FtsZ
EMKCLNIH_03122	CDS	1233	ftsA_2		COG0849	Cell division protein FtsA
EMKCLNIH_03123	CDS	813	ftsQ			Cell division protein FtsQ
EMKCLNIH_03124	CDS	972	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
EMKCLNIH_03125	CDS	1410	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
EMKCLNIH_03126	CDS	453	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
EMKCLNIH_03127	CDS	627				hypothetical protein
EMKCLNIH_03128	CDS	3561				hypothetical protein
EMKCLNIH_03129	CDS	297				hypothetical protein
EMKCLNIH_03130	CDS	225				hypothetical protein
EMKCLNIH_03131	CDS	447				hypothetical protein
EMKCLNIH_03132	CDS	1407				hypothetical protein
EMKCLNIH_03133	CDS	390	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EMKCLNIH_03134	CDS	1296				hypothetical protein
EMKCLNIH_03135	CDS	1347	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
EMKCLNIH_03136	CDS	1011	wbgU_2	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
EMKCLNIH_03137	CDS	1278	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
EMKCLNIH_03138	CDS	993	murB_2	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
EMKCLNIH_03139	CDS	717				hypothetical protein
EMKCLNIH_03140	CDS	2862	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
EMKCLNIH_03141	CDS	90				hypothetical protein
EMKCLNIH_03142	CDS	1026				hypothetical protein
EMKCLNIH_03143	CDS	171				hypothetical protein
EMKCLNIH_03144	CDS	777				hypothetical protein
EMKCLNIH_03145	CDS	792				hypothetical protein
EMKCLNIH_03146	CDS	663	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
EMKCLNIH_03147	CDS	1803	fdhL_2	1.1.99.11		Fructose dehydrogenase large subunit
EMKCLNIH_03148	CDS	627				hypothetical protein
EMKCLNIH_03149	CDS	666				hypothetical protein
EMKCLNIH_03150	CDS	555	sttH	3.5.2.19		Streptothricin hydrolase
EMKCLNIH_03151	CDS	366				hypothetical protein
EMKCLNIH_03152	CDS	411				hypothetical protein
EMKCLNIH_03153	CDS	597				hypothetical protein
EMKCLNIH_03154	CDS	2358				hypothetical protein
EMKCLNIH_03155	CDS	1497	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
EMKCLNIH_03156	CDS	1197	metC_2	4.4.1.8	COG0626	Cystathionine beta-lyase MetC
EMKCLNIH_03157	CDS	504	cpnA_2	1.1.1.163		Cyclopentanol dehydrogenase
EMKCLNIH_03158	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
EMKCLNIH_03159	CDS	1008	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
EMKCLNIH_03160	CDS	528	secB		COG1952	Protein-export protein SecB
EMKCLNIH_03161	CDS	261	grxC		COG0695	Glutaredoxin 3
EMKCLNIH_03162	CDS	429	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
EMKCLNIH_03163	CDS	747	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
EMKCLNIH_03164	CDS	786				hypothetical protein
EMKCLNIH_03165	CDS	1317	pyrC'		COG0044	Dihydroorotase-like protein
EMKCLNIH_03166	CDS	963	pyrB	2.1.3.2		Aspartate carbamoyltransferase
EMKCLNIH_03167	CDS	333				hypothetical protein
EMKCLNIH_03168	CDS	324	fdxA		COG1146	Ferredoxin 1
EMKCLNIH_03169	CDS	2151	fcuA_2			Ferrichrome receptor FcuA
EMKCLNIH_03170	tRNA	76				tRNA-Asn(gtt)
EMKCLNIH_03171	tRNA	76				tRNA-Asn(gtt)
EMKCLNIH_03172	CDS	954				hypothetical protein
EMKCLNIH_03173	CDS	186				hypothetical protein
EMKCLNIH_03174	CDS	1716	ybaL		COG1226	Putative cation/proton antiporter YbaL
EMKCLNIH_03175	CDS	231				hypothetical protein
EMKCLNIH_03176	CDS	897	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
EMKCLNIH_03177	CDS	246				hypothetical protein
EMKCLNIH_03178	CDS	627	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
EMKCLNIH_03179	CDS	120				hypothetical protein
EMKCLNIH_03180	CDS	1623	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
EMKCLNIH_03181	CDS	1185				hypothetical protein
EMKCLNIH_03182	CDS	822				hypothetical protein
EMKCLNIH_03183	CDS	2238	icd_2	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
EMKCLNIH_03184	CDS	1914	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
EMKCLNIH_03185	CDS	300				hypothetical protein
EMKCLNIH_03186	CDS	714				hypothetical protein
EMKCLNIH_03187	CDS	756	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
EMKCLNIH_03188	CDS	1383	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
EMKCLNIH_03189	CDS	597				hypothetical protein
EMKCLNIH_03190	CDS	396				hypothetical protein
EMKCLNIH_03191	CDS	399				hypothetical protein
EMKCLNIH_03192	CDS	810	glpG	3.4.21.105		Rhomboid protease GlpG
EMKCLNIH_03193	CDS	567				hypothetical protein
EMKCLNIH_03194	CDS	498				hypothetical protein
EMKCLNIH_03195	CDS	222				hypothetical protein
EMKCLNIH_03196	CDS	2079	pat_2	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
EMKCLNIH_03197	CDS	945				hypothetical protein
EMKCLNIH_03198	CDS	1491	puuC_1	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
EMKCLNIH_03199	CDS	1164	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
EMKCLNIH_03200	CDS	297	etfA_2		COG2025	Electron transfer flavoprotein subunit alpha
EMKCLNIH_03201	CDS	1593	phoD	3.1.3.1	COG3540	Alkaline phosphatase D
EMKCLNIH_03202	CDS	1551	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
EMKCLNIH_03203	CDS	1707	hutU	4.2.1.49	COG2987	Urocanate hydratase
EMKCLNIH_03204	CDS	720	yvoA_3		COG2188	HTH-type transcriptional repressor YvoA
EMKCLNIH_03205	CDS	651	ves			Protein Ves
EMKCLNIH_03206	CDS	228				hypothetical protein
EMKCLNIH_03207	CDS	600				hypothetical protein
EMKCLNIH_03208	CDS	1095				hypothetical protein
EMKCLNIH_03209	CDS	1317				hypothetical protein
EMKCLNIH_03210	CDS	1170	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
EMKCLNIH_03211	CDS	594				hypothetical protein
EMKCLNIH_03212	CDS	1131				hypothetical protein
EMKCLNIH_03213	CDS	1170				hypothetical protein
EMKCLNIH_03214	CDS	1218				hypothetical protein
EMKCLNIH_03215	CDS	2034	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
EMKCLNIH_03216	CDS	855				hypothetical protein
EMKCLNIH_03217	CDS	651				Cytochrome c4
EMKCLNIH_03218	CDS	885				hypothetical protein
EMKCLNIH_03219	CDS	429				hypothetical protein
EMKCLNIH_03220	CDS	771				hypothetical protein
EMKCLNIH_03221	CDS	1554				hypothetical protein
EMKCLNIH_03222	CDS	432				hypothetical protein
EMKCLNIH_03223	CDS	267				hypothetical protein
EMKCLNIH_03224	CDS	1932	rcsC_16	2.7.13.3		Sensor histidine kinase RcsC
EMKCLNIH_03225	CDS	342				hypothetical protein
EMKCLNIH_03226	CDS	1110	xylB	1.1.1.90		Aryl-alcohol dehydrogenase
EMKCLNIH_03227	CDS	576	ycaC_2	4.-.-.-	COG1335	putative hydrolase YcaC
EMKCLNIH_03228	CDS	894	yhaJ_4			HTH-type transcriptional regulator YhaJ
EMKCLNIH_03229	CDS	783	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EMKCLNIH_03230	CDS	327				hypothetical protein
EMKCLNIH_03231	CDS	327	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
EMKCLNIH_03232	tRNA	77				tRNA-Arg(acg)
EMKCLNIH_03233	CDS	108				hypothetical protein
EMKCLNIH_03234	CDS	1482	hlyD_2			Hemolysin secretion protein D, chromosomal
EMKCLNIH_03235	CDS	2229	ltxB	3.6.3.43	COG2274	Leukotoxin export ATP-binding protein LtxB
EMKCLNIH_03236	CDS	912				hypothetical protein
EMKCLNIH_03237	CDS	381				hypothetical protein
EMKCLNIH_03238	CDS	573	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
EMKCLNIH_03239	CDS	471				hypothetical protein
EMKCLNIH_03240	CDS	435				hypothetical protein
EMKCLNIH_03241	CDS	669	lepB_1	3.4.21.89	COG0681	Signal peptidase I
EMKCLNIH_03242	CDS	495				hypothetical protein
EMKCLNIH_03243	CDS	597				hypothetical protein
EMKCLNIH_03244	CDS	204				hypothetical protein
EMKCLNIH_03245	CDS	216				putative protein
EMKCLNIH_03246	CDS	1866	btuD_7	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
EMKCLNIH_03247	CDS	1680	oppA		COG4166	Periplasmic oligopeptide-binding protein
EMKCLNIH_03248	CDS	1023				hypothetical protein
EMKCLNIH_03249	CDS	972	dppB_1		COG0601	Dipeptide transport system permease protein DppB
EMKCLNIH_03250	CDS	684				hypothetical protein
EMKCLNIH_03251	CDS	918	dppC		COG1173	Dipeptide transport system permease protein DppC
EMKCLNIH_03252	CDS	1011	dppB_2		COG0601	Dipeptide transport system permease protein DppB
EMKCLNIH_03253	CDS	1149	braC_5		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
EMKCLNIH_03254	CDS	1602	dppA		COG0747	Periplasmic dipeptide transport protein
EMKCLNIH_03255	CDS	615				hypothetical protein
EMKCLNIH_03256	CDS	186				hypothetical protein
EMKCLNIH_03257	CDS	186				hypothetical protein
EMKCLNIH_03258	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
EMKCLNIH_03259	CDS	1572				hypothetical protein
EMKCLNIH_03260	CDS	906	gltI_4		COG0834	Glutamate/aspartate import solute-binding protein
EMKCLNIH_03261	CDS	1782				hypothetical protein
EMKCLNIH_03262	CDS	960	dppB_3		COG0601	Dipeptide transport system permease protein DppB
EMKCLNIH_03263	CDS	486			COG2200	putative signaling protein
EMKCLNIH_03264	CDS	2328	hcf136_2			Ycf48-like protein
EMKCLNIH_03265	CDS	432				hypothetical protein
EMKCLNIH_03266	CDS	2238	copA_1	3.6.3.54	COG2217	Copper-exporting P-type ATPase
EMKCLNIH_03267	CDS	393	blaI_2		COG3682	Transcriptional regulator BlaI
EMKCLNIH_03268	CDS	894				hypothetical protein
